"Group","WeekType","Day","LessonNum","StartTime","EndTime","Subject","TeacherFullName","RoomName","BuildingName","Homework"
"1ИСИП-925","odd","Среда","4","14:30","16:00","Иностранный язык в профессиональной деятельности","Доп Преподаватель 14 Ино","Кабинет 10","Корпус A","Прочитать главу 1"
"1ИСИП-925","odd","Среда","5","16:10","17:40","Физическая культура","Преподаватель 11 Физ","Кабинет 10","Корпус A","Решить задачи 1-5"
"1ИСИП-925","odd","Четверг","1","09:00","10:30","Психология общения","Преподаватель 8 Пси","Кабинет 3","Корпус A",""
"1ИСИП-925","odd","Четверг","2","10:40","12:10","Базы данных","Преподаватель 2 Баз","Кабинет 7","Корпус B","Прочитать главу 1"
"1ИСИП-925","odd","Четверг","3","12:50","14:20","Иностранный язык в профессиональной деятельности","Преподаватель 7 Ино","Кабинет 8","Корпус B",""
"1ИСИП-925","odd","Четверг","4","14:30","16:00","Веб-разработка","Преподаватель 3 Веб","Кабинет 6","Корпус B",""
"1ИСИП-925","odd","Четверг","5","16:10","17:40","Физическая культура","Преподаватель 11 Физ","Кабинет 8","Корпус B","Решить задачи 1-5"
"1ИСИП-925","odd","Пятница","1","09:00","10:30","История","Преподаватель 9 Ист","Кабинет 8","Корпус B","Прочитать главу 1"
"1ИСИП-925","odd","Пятница","2","10:40","12:10","Веб-разработка","Преподаватель 3 Веб","Кабинет 10","Корпус B","Решить задачи 1-5"
"1ИСИП-925","odd","Пятница","3","12:50","14:20","Основы алгоритмизации и программирования","Доп Преподаватель 13 Осн","Кабинет 1","Корпус B","Подготовить доклад"
"1ИСИП-925","odd","Пятница","4","14:30","16:00","Физическая культура","Преподаватель 11 Физ","Кабинет 5","Корпус A","Решить задачи 1-5"
"1ИСИП-925","odd","Пятница","5","16:10","17:40","Классный час","Преподаватель 12 Кла","Кабинет 10","Корпус A","Подготовить доклад"
"4ИСИП-1025","even","Понедельник","1","09:00","10:30","История","Преподаватель 9 Ист","Кабинет 1","Корпус A","Подготовить доклад"
"4ИСИП-1025","even","Понедельник","2","10:40","12:10","Психология общения","Преподаватель 8 Пси","Кабинет 4","Корпус B","Прочитать главу 1"
"4ИСИП-1025","even","Понедельник","3","12:50","14:20","Классный час","Доп Преподаватель 15 Кла","Кабинет 8","Корпус A","Прочитать главу 1"
"4ИСИП-1025","even","Понедельник","4","14:30","16:00","Математика","Преподаватель 10 Мат","Кабинет 4","Корпус A","Прочитать главу 1"
"4ИСИП-1025","even","Понедельник","5","16:10","17:40","Физическая культура","Преподаватель 11 Физ","Кабинет 5","Корпус A","Подготовить доклад"
"4ИСИП-1025","even","Вторник","1","09:00","10:30","История","Преподаватель 9 Ист","Кабинет 4","Корпус A",""
"4ИСИП-1025","even","Вторник","2","10:40","12:10","Классный час","Доп Преподаватель 15 Кла","Кабинет 9","Корпус A",""
"4ИСИП-1025","even","Вторник","3","12:50","14:20","Физическая культура","Преподаватель 11 Физ","Кабинет 2","Корпус B","Подготовить доклад"
"4ИСИП-1025","even","Вторник","4","14:30","16:00","Иностранный язык в профессиональной деятельности","Доп Преподаватель 14 Ино","Кабинет 2","Корпус B",""
"4ИСИП-1025","even","Вторник","5","16:10","17:40","Математика","Преподаватель 10 Мат","Кабинет 8","Корпус B","Подготовить доклад"
"4ИСИП-1025","even","Среда","1","09:00","10:30","Психология общения","Преподаватель 8 Пси","Кабинет 8","Корпус B","Прочитать главу 1"
"4ИСИП-1025","even","Среда","2","10:40","12:10","Физическая культура","Преподаватель 11 Физ","Кабинет 2","Корпус B","Подготовить доклад"
"4ИСИП-1025","even","Среда","3","12:50","14:20","Иностранный язык в профессиональной деятельности","Преподаватель 7 Ино","Кабинет 10","Корпус B","Прочитать главу 1"
"4ИСИП-1025","even","Среда","4","14:30","16:00","Классный час","Преподаватель 12 Кла","Кабинет 2","Корпус A",""
"4ИСИП-1025","even","Среда","5","16:10","17:40","Базы данных","Преподаватель 2 Баз","Кабинет 2","Корпус B","Решить задачи 1-5"
